question_id,survey_name,column_name,question_text,import_id,option_text,option_count,observed_min,observed_max,scale_min,scale_max,response_range,n_responses,question_document,text_char_len,text_word_len,has_question_mark,has_percent_symbol,has_money_symbol,is_binary,is_wide_scale,is_continuousish,topic_risk,topic_future,topic_social,topic_money,topic_identity,topic_habit,topic_emotion,topic_politics,topic_environment,topic_probabilistic
survey_3::D16_1,survey_3,D16_1,D16 - I can sleep as well as usual,QID142,I can sleep as well as usual,1,1.0,1.0,1.0,1.0,,130,D16 - I can sleep as well as usual I can sleep as well as usual D16_1,69,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
survey_3::D17_1,survey_3,D17_1,D17 - I don’t get more tired than usual,QID143,I don’t get more tired than usual,1,1.0,1.0,1.0,1.0,,119,D17 - I don’t get more tired than usual I don’t get more tired than usual D17_1,79,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
survey_3::D18_1,survey_3,D18_1,D18 - My appetite is no worse than usual,QID144,My appetite is no worse than usual,1,1.0,1.0,1.0,1.0,,193,D18 - My appetite is no worse than usual My appetite is no worse than usual D18_1,81,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
survey_3::D19_1,survey_3,D19_1,"D19 - I haven’t lost much weight, if any, lately",QID145,"I haven’t lost much weight, if any, lately",1,1.0,1.0,1.0,1.0,,201,"D19 - I haven’t lost much weight, if any, lately I haven’t lost much weight, if any, lately D19_1",97,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
survey_3::D20_1,survey_3,D20_1,D20 - I am no more worried about my health than usual,QID146,I am no more worried about my health than usual,1,1.0,1.0,1.0,1.0,,156,D20 - I am no more worried about my health than usual I am no more worried about my health than usual D20_1,107,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
survey_3::D21_1,survey_3,D21_1,D21 - I have not noticed any recent change in my interest in sex,QID147,I have not noticed any recent change in my interest in sex,1,1.0,1.0,1.0,1.0,,156,D21 - I have not noticed any recent change in my interest in sex I have not noticed any recent change in my interest in sex D21_1,129,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
survey_3::weight loss,survey_3,weight loss,I am purposely trying to lose weight by eating less,QID148,No | No,2,1.0,2.0,1.0,2.0,1.0,233,I am purposely trying to lose weight by eating less No | No weight loss,71,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
survey_3::Need for uniqueness _1,survey_3,Need for uniqueness _1,Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. - I often combine possessions in such a way that I create a personal image that cannot be duplicated.,QID234_1,Disagree a little | Disagree a little | Disagree strongly | Agree a little | Disagree a little,5,1.0,5.0,1.0,5.0,4.0,233,Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. - I often combine possessions in such a way that I create a personal image that cannot be duplicated. Disagree a little | Disagree a little | Disagree strongly | Agree a little | Disagree a little Need for uniqueness _1,392,72,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
survey_3::Need for uniqueness _2,survey_3,Need for uniqueness _2,Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. - I often try to find a more interesting version of run-of-the-mill products because I enjoy being original.,QID234_2,Agree a little | Agree a little | Disagree strongly | Agree a little | Agree a little,5,1.0,5.0,1.0,5.0,4.0,233,Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. - I often try to find a more interesting version of run-of-the-mill products because I enjoy being original. Agree a little | Agree a little | Disagree strongly | Agree a little | Agree a little Need for uniqueness _2,390,71,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
survey_3::Need for uniqueness _3,survey_3,Need for uniqueness _3,Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. - I actively seek to develop my personal uniqueness by buying special products or brands.,QID234_3,Disagree a little | Disagree strongly | Disagree strongly | Disagree a little | Agree a little,5,1.0,5.0,1.0,5.0,4.0,233,Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. - I actively seek to develop my personal uniqueness by buying special products or brands. Disagree a little | Disagree strongly | Disagree strongly | Disagree a little | Agree a little Need for uniqueness _3,380,67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
survey_3::Need for uniqueness _4,survey_3,Need for uniqueness _4,Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. - Having an eye for products that are interesting and unusual assists me in establishing a distinctive image.,QID234_4,Agree a little | Agree a little | Disagree strongly | Neither agree nor disagree | Agree a little,5,1.0,5.0,1.0,5.0,4.0,233,Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. - Having an eye for products that are interesting and unusual assists me in establishing a distinctive image. Agree a little | Agree a little | Disagree strongly | Neither agree nor disagree | Agree a little Need for uniqueness _4,403,72,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
survey_3::Need for uniqueness _5,survey_3,Need for uniqueness _5,"Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. - When it comes to the products I buy and the situations in which I use them, I have broken customs and rules.",QID234_5,Disagree strongly | Disagree strongly | Disagree strongly | Disagree a little | Disagree strongly,5,1.0,5.0,1.0,5.0,4.0,233,"Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. - When it comes to the products I buy and the situations in which I use them, I have broken customs and rules. Disagree strongly | Disagree strongly | Disagree strongly | Disagree a little | Disagree strongly Need for uniqueness _5",404,73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
survey_3::Need for uniqueness _6,survey_3,Need for uniqueness _6,Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. - I have often violated the understood rules of my social group regarding what to buy or own.,QID234_6,Disagree strongly | Disagree strongly | Disagree strongly | Disagree a little | Disagree a little,5,1.0,5.0,1.0,5.0,4.0,233,Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. - I have often violated the understood rules of my social group regarding what to buy or own. Disagree strongly | Disagree strongly | Disagree strongly | Disagree a little | Disagree a little Need for uniqueness _6,387,69,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
survey_3::Need for uniqueness _7,survey_3,Need for uniqueness _7,Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. - I have often gone against the understood rules of my social group regarding when and how certain products are properly used.,QID234_7,Disagree a little | Disagree strongly | Disagree strongly | Disagree a little | Disagree a little,5,1.0,5.0,1.0,5.0,4.0,233,Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. - I have often gone against the understood rules of my social group regarding when and how certain products are properly used. Disagree a little | Disagree strongly | Disagree strongly | Disagree a little | Disagree a little Need for uniqueness _7,420,74,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
survey_3::Need for uniqueness _8,survey_3,Need for uniqueness _8,Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. - I enjoy challenging the prevailing taste of people I know by buying something they would not seem to accept.,QID234_12,Disagree strongly | Disagree strongly | Disagree strongly | Disagree strongly | Disagree strongly,5,1.0,5.0,1.0,5.0,4.0,233,Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. - I enjoy challenging the prevailing taste of people I know by buying something they would not seem to accept. Disagree strongly | Disagree strongly | Disagree strongly | Disagree strongly | Disagree strongly Need for uniqueness _8,404,69,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
survey_3::Need for uniqueness _9,survey_3,Need for uniqueness _9,"Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. - When a product I own becomes popular among the general population, I begin to use it less.",QID234_8,Disagree strongly | Disagree strongly | Disagree strongly | Disagree a little | Neither agree nor disagree,5,1.0,5.0,1.0,5.0,4.0,233,"Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. - When a product I own becomes popular among the general population, I begin to use it less. Disagree strongly | Disagree strongly | Disagree strongly | Disagree a little | Neither agree nor disagree Need for uniqueness _9",395,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
survey_3::Need for uniqueness _10,survey_3,Need for uniqueness _10,Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. - I often try to avoid products or brands that I know are bought by the general population.,QID234_9,Disagree strongly | Disagree strongly | Disagree strongly | Disagree a little | Disagree strongly,5,1.0,5.0,1.0,5.0,4.0,233,Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. - I often try to avoid products or brands that I know are bought by the general population. Disagree strongly | Disagree strongly | Disagree strongly | Disagree a little | Disagree strongly Need for uniqueness _10,386,68,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
survey_3::Need for uniqueness _11,survey_3,Need for uniqueness _11,"Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. - As a rule, I dislike products or brands that are customarily bought by everyone.",QID234_10,Disagree strongly | Disagree strongly | Disagree strongly | Disagree strongly | Disagree a little,5,1.0,5.0,1.0,5.0,4.0,233,"Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. - As a rule, I dislike products or brands that are customarily bought by everyone. Disagree strongly | Disagree strongly | Disagree strongly | Disagree strongly | Disagree a little Need for uniqueness _11",377,65,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
survey_3::Need for uniqueness _12,survey_3,Need for uniqueness _12,"Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. - The more commonplace a product or brand is among the general population, the less interested I am in buying it.",QID234_11,Disagree a little | Disagree strongly | Disagree a little | Disagree strongly | Disagree a little,5,1.0,5.0,1.0,5.0,4.0,233,"Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. - The more commonplace a product or brand is among the general population, the less interested I am in buying it. Disagree a little | Disagree strongly | Disagree a little | Disagree strongly | Disagree a little Need for uniqueness _12",408,73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
